iteration,dataset,model,rotation,metric,value
5,CIC-IDS-2017,lgbm,rot,accuracy,0.9724902750972492
6,CIC-IDS-2017,lgbm,rot,accuracy,0.9715502844971552
7,CIC-IDS-2017,lgbm,rot,accuracy,0.9764752352476476
8,CIC-IDS-2017,lgbm,rot,accuracy,0.969890301096989
9,CIC-IDS-2017,lgbm,rot,accuracy,0.975910240897591
10,CIC-IDS-2017,lgbm,rot,accuracy,0.971150288497115
11,CIC-IDS-2017,lgbm,rot,accuracy,0.970240297597024
12,CIC-IDS-2017,lgbm,rot,accuracy,0.9728752712472876
13,CIC-IDS-2017,lgbm,rot,accuracy,0.977740222597774
14,CIC-IDS-2017,lgbm,rot,accuracy,0.9748052519474806
15,CIC-IDS-2017,lgbm,rot,accuracy,0.974030259697403
16,CIC-IDS-2017,lgbm,rot,accuracy,0.9723952760472396
17,CIC-IDS-2017,lgbm,rot,accuracy,0.976780232197678
18,CIC-IDS-2017,lgbm,rot,accuracy,0.9748652513474864
19,CIC-IDS-2017,lgbm,rot,accuracy,0.980190198098019
20,CIC-IDS-2017,lgbm,rot,accuracy,0.971180288197118
1,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
2,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
3,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
4,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
5,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
6,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
7,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
8,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
9,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
10,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
11,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
12,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
13,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
14,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
15,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
16,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
17,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
18,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
19,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
20,CIC-IDS-2017,lgbm,no_rot,accuracy,0.9984250157498424
1,CIC-IDS-2017,catboost,rot,accuracy,0.938660613393866
2,CIC-IDS-2017,catboost,rot,accuracy,0.9362856371436286
3,CIC-IDS-2017,catboost,rot,accuracy,0.9400855991440086
4,CIC-IDS-2017,catboost,rot,accuracy,0.954420455795442
5,CIC-IDS-2017,catboost,rot,accuracy,0.9369706302936972
6,CIC-IDS-2017,catboost,rot,accuracy,0.9383656163438364
7,CIC-IDS-2017,catboost,rot,accuracy,0.9328556714432856
8,CIC-IDS-2017,catboost,rot,accuracy,0.936470635293647
9,CIC-IDS-2017,catboost,rot,accuracy,0.9363956360436396
10,CIC-IDS-2017,catboost,rot,accuracy,0.9400855991440086
11,CIC-IDS-2017,catboost,rot,accuracy,0.9355156448435517
12,CIC-IDS-2017,catboost,rot,accuracy,0.9412855871441286
13,CIC-IDS-2017,catboost,rot,accuracy,0.937180628193718
14,CIC-IDS-2017,catboost,rot,accuracy,0.93510064899351
15,CIC-IDS-2017,catboost,rot,accuracy,0.9357706422935772
16,CIC-IDS-2017,catboost,rot,accuracy,0.93720062799372
17,CIC-IDS-2017,catboost,rot,accuracy,0.9356456435435646
18,CIC-IDS-2017,catboost,rot,accuracy,0.93640063599364
19,CIC-IDS-2017,catboost,rot,accuracy,0.937780622193778
20,CIC-IDS-2017,catboost,rot,accuracy,0.9600553994460056
1,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
2,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
3,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
4,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
5,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
6,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
7,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
8,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
9,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
10,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
11,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
12,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
13,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
14,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
15,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
16,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
17,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
18,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
19,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
20,CIC-IDS-2017,catboost,no_rot,accuracy,0.988960110398896
1,CIC-IDS-2017,xgb,rot,accuracy,0.983090169098309
2,CIC-IDS-2017,xgb,rot,accuracy,0.9811651883481164
3,CIC-IDS-2017,xgb,rot,accuracy,0.9778652213477864
4,CIC-IDS-2017,xgb,rot,accuracy,0.9795752042479576
5,CIC-IDS-2017,xgb,rot,accuracy,0.9869301306986932
6,CIC-IDS-2017,xgb,rot,accuracy,0.98250017499825
7,CIC-IDS-2017,xgb,rot,accuracy,0.980830191698083
8,CIC-IDS-2017,xgb,rot,accuracy,0.9865851341486586
9,CIC-IDS-2017,xgb,rot,accuracy,0.980980190198098
10,CIC-IDS-2017,xgb,rot,accuracy,0.9828951710482896
11,CIC-IDS-2017,xgb,rot,accuracy,0.9821651783482164
12,CIC-IDS-2017,xgb,rot,accuracy,0.9894051059489404
13,CIC-IDS-2017,xgb,rot,accuracy,0.9851151488485116
14,CIC-IDS-2017,xgb,rot,accuracy,0.984540154598454
15,CIC-IDS-2017,xgb,rot,accuracy,0.9881051189488104
16,CIC-IDS-2017,xgb,rot,accuracy,0.984520154798452
17,CIC-IDS-2017,xgb,rot,accuracy,0.986810131898681
18,CIC-IDS-2017,xgb,rot,accuracy,0.9839151608483916
19,CIC-IDS-2017,xgb,rot,accuracy,0.9848751512484876
20,CIC-IDS-2017,xgb,rot,accuracy,0.9847451525484744
1,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
2,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
3,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
4,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
5,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
6,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
7,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
8,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
9,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
10,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
11,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
12,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
13,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
14,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
15,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
16,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
17,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
18,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
19,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
20,CIC-IDS-2017,xgb,no_rot,accuracy,0.998910010899891
1,CIC-IDS-2017,mlp,rot,accuracy,0.964840351596484
2,CIC-IDS-2017,mlp,rot,accuracy,0.9652053479465206
3,CIC-IDS-2017,mlp,rot,accuracy,0.9774302256977432
4,CIC-IDS-2017,mlp,rot,accuracy,0.970750292497075
5,CIC-IDS-2017,mlp,rot,accuracy,0.9703652963470364
6,CIC-IDS-2017,mlp,rot,accuracy,0.976880231197688
7,CIC-IDS-2017,mlp,rot,accuracy,0.962870371296287
8,CIC-IDS-2017,mlp,rot,accuracy,0.962560374396256
9,CIC-IDS-2017,mlp,rot,accuracy,0.9638853611463886
10,CIC-IDS-2017,mlp,rot,accuracy,0.9478705212947872
11,CIC-IDS-2017,mlp,rot,accuracy,0.9743052569474304
12,CIC-IDS-2017,mlp,rot,accuracy,0.9573704262957372
13,CIC-IDS-2017,mlp,rot,accuracy,0.959110408895911
14,CIC-IDS-2017,mlp,rot,accuracy,0.9613953860461396
15,CIC-IDS-2017,mlp,rot,accuracy,0.9741852581474184
16,CIC-IDS-2017,mlp,rot,accuracy,0.9676353236467636
17,CIC-IDS-2017,mlp,rot,accuracy,0.9617753822461776
18,CIC-IDS-2017,mlp,rot,accuracy,0.9746452535474646
19,CIC-IDS-2017,mlp,rot,accuracy,0.966130338696613
20,CIC-IDS-2017,mlp,rot,accuracy,0.970470295297047
1,CIC-IDS-2017,mlp,no_rot,accuracy,0.9851051489485104
2,CIC-IDS-2017,mlp,no_rot,accuracy,0.987220127798722
3,CIC-IDS-2017,mlp,no_rot,accuracy,0.9858351416485835
4,CIC-IDS-2017,mlp,no_rot,accuracy,0.978830211697883
5,CIC-IDS-2017,mlp,no_rot,accuracy,0.9857551424485756
6,CIC-IDS-2017,mlp,no_rot,accuracy,0.9807951920480796
7,CIC-IDS-2017,mlp,no_rot,accuracy,0.991220087799122
8,CIC-IDS-2017,mlp,no_rot,accuracy,0.979120208797912
9,CIC-IDS-2017,mlp,no_rot,accuracy,0.9854651453485466
10,CIC-IDS-2017,mlp,no_rot,accuracy,0.984540154598454
11,CIC-IDS-2017,mlp,no_rot,accuracy,0.9869851301486984
12,CIC-IDS-2017,mlp,no_rot,accuracy,0.9769352306476936
13,CIC-IDS-2017,mlp,no_rot,accuracy,0.9877051229487706
14,CIC-IDS-2017,mlp,no_rot,accuracy,0.9822851771482284
15,CIC-IDS-2017,mlp,no_rot,accuracy,0.9845501544984552
16,CIC-IDS-2017,mlp,no_rot,accuracy,0.9868351316486836
17,CIC-IDS-2017,mlp,no_rot,accuracy,0.9871351286487136
18,CIC-IDS-2017,mlp,no_rot,accuracy,0.9849551504484956
19,CIC-IDS-2017,mlp,no_rot,accuracy,0.985290147098529
20,CIC-IDS-2017,mlp,no_rot,accuracy,0.9857551424485756
1,CIC-IDS-2017,resnet,rot,accuracy,0.9657753422465776
2,CIC-IDS-2017,resnet,rot,accuracy,0.9618353816461837
3,CIC-IDS-2017,resnet,rot,accuracy,0.962740372596274
4,CIC-IDS-2017,resnet,rot,accuracy,0.957320426795732
5,CIC-IDS-2017,resnet,rot,accuracy,0.9482955170448296
6,CIC-IDS-2017,resnet,rot,accuracy,0.9619903800961992
7,CIC-IDS-2017,resnet,rot,accuracy,0.959130408695913
8,CIC-IDS-2017,resnet,rot,accuracy,0.9581054189458106
9,CIC-IDS-2017,resnet,rot,accuracy,0.9597754022459776
10,CIC-IDS-2017,resnet,rot,accuracy,0.9652653473465266
11,CIC-IDS-2017,resnet,rot,accuracy,0.9680103198968012
12,CIC-IDS-2017,resnet,rot,accuracy,0.9655053449465504
13,CIC-IDS-2017,resnet,rot,accuracy,0.9674853251467486
14,CIC-IDS-2017,resnet,rot,accuracy,0.9692103078969212
15,CIC-IDS-2017,resnet,rot,accuracy,0.9495955040449596
16,CIC-IDS-2017,resnet,rot,accuracy,0.929080709192908
17,CIC-IDS-2017,resnet,rot,accuracy,0.9648353516464836
18,CIC-IDS-2017,resnet,rot,accuracy,0.9676653233467666
19,CIC-IDS-2017,resnet,rot,accuracy,0.9504154958450416
20,CIC-IDS-2017,resnet,rot,accuracy,0.9477655223447764
1,CIC-IDS-2017,resnet,no_rot,accuracy,0.979290207097929
2,CIC-IDS-2017,resnet,no_rot,accuracy,0.9804451955480444
3,CIC-IDS-2017,resnet,no_rot,accuracy,0.984350156498435
4,CIC-IDS-2017,resnet,no_rot,accuracy,0.9848351516484836
5,CIC-IDS-2017,resnet,no_rot,accuracy,0.9802451975480244
6,CIC-IDS-2017,resnet,no_rot,accuracy,0.985550144498555
7,CIC-IDS-2017,resnet,no_rot,accuracy,0.9798302016979832
8,CIC-IDS-2017,resnet,no_rot,accuracy,0.9848351516484836
9,CIC-IDS-2017,resnet,no_rot,accuracy,0.9804051959480404
10,CIC-IDS-2017,resnet,no_rot,accuracy,0.9857751422485777
11,CIC-IDS-2017,resnet,no_rot,accuracy,0.9822951770482296
12,CIC-IDS-2017,resnet,no_rot,accuracy,0.9803751962480376
13,CIC-IDS-2017,resnet,no_rot,accuracy,0.983780162198378
14,CIC-IDS-2017,resnet,no_rot,accuracy,0.9801651983480164
15,CIC-IDS-2017,resnet,no_rot,accuracy,0.9809651903480964
16,CIC-IDS-2017,resnet,no_rot,accuracy,0.9737902620973792
17,CIC-IDS-2017,resnet,no_rot,accuracy,0.984720152798472
18,CIC-IDS-2017,resnet,no_rot,accuracy,0.983730162698373
19,CIC-IDS-2017,resnet,no_rot,accuracy,0.9850451495485044
20,CIC-IDS-2017,resnet,no_rot,accuracy,0.9541354586454136
1,CIC-IDS-2017,saint,rot,accuracy,0.946990530094699
2,CIC-IDS-2017,saint,rot,accuracy,0.951260487395126
3,CIC-IDS-2017,saint,rot,accuracy,0.9497455025449746
4,CIC-IDS-2017,saint,rot,accuracy,0.971620283797162
5,CIC-IDS-2017,saint,rot,accuracy,0.952030479695203
6,CIC-IDS-2017,saint,rot,accuracy,0.9409855901440984
7,CIC-IDS-2017,saint,rot,accuracy,0.9515354846451536
8,CIC-IDS-2017,saint,rot,accuracy,0.9546354536454636
9,CIC-IDS-2017,saint,rot,accuracy,0.937380626193738
10,CIC-IDS-2017,saint,rot,accuracy,0.96490035099649
11,CIC-IDS-2017,saint,rot,accuracy,0.9120508794912052
12,CIC-IDS-2017,saint,rot,accuracy,0.951120488795112
13,CIC-IDS-2017,saint,rot,accuracy,0.8157118428815712
14,CIC-IDS-2017,saint,rot,accuracy,0.960250397496025
15,CIC-IDS-2017,saint,rot,accuracy,0.9536754632453676
16,CIC-IDS-2017,saint,rot,accuracy,0.964420355796442
17,CIC-IDS-2017,saint,rot,accuracy,0.9569954300456996
18,CIC-IDS-2017,saint,rot,accuracy,0.9491155088449116
19,CIC-IDS-2017,saint,rot,accuracy,0.9509054909450906
20,CIC-IDS-2017,saint,rot,accuracy,0.9459355406445936
1,CIC-IDS-2017,saint,no_rot,accuracy,0.9616953830461696
2,CIC-IDS-2017,saint,no_rot,accuracy,0.9786852131478684
3,CIC-IDS-2017,saint,no_rot,accuracy,0.9152558474415255
4,CIC-IDS-2017,saint,no_rot,accuracy,0.977460225397746
5,CIC-IDS-2017,saint,no_rot,accuracy,0.978810211897881
6,CIC-IDS-2017,saint,no_rot,accuracy,0.9831951680483196
7,CIC-IDS-2017,saint,no_rot,accuracy,0.9786102138978612
8,CIC-IDS-2017,saint,no_rot,accuracy,0.9784052159478404
9,CIC-IDS-2017,saint,no_rot,accuracy,0.972720272797272
10,CIC-IDS-2017,saint,no_rot,accuracy,0.974180258197418
11,CIC-IDS-2017,saint,no_rot,accuracy,0.9739852601473984
12,CIC-IDS-2017,saint,no_rot,accuracy,0.9646053539464604
13,CIC-IDS-2017,saint,no_rot,accuracy,0.95780042199578
14,CIC-IDS-2017,saint,no_rot,accuracy,0.9378256217437826
15,CIC-IDS-2017,saint,no_rot,accuracy,0.979350206497935
16,CIC-IDS-2017,saint,no_rot,accuracy,0.94590054099459
17,CIC-IDS-2017,saint,no_rot,accuracy,0.965150348496515
18,CIC-IDS-2017,saint,no_rot,accuracy,0.9724952750472496
19,CIC-IDS-2017,saint,no_rot,accuracy,0.978310216897831
20,CIC-IDS-2017,saint,no_rot,accuracy,0.9656653433465664
1,BOT-IoT,rf,rot,accuracy,0.9999900000499996
2,BOT-IoT,rf,rot,accuracy,0.9999900000499996
3,BOT-IoT,rf,rot,accuracy,0.9999900000499996
4,BOT-IoT,rf,rot,accuracy,0.9999900000499996
5,BOT-IoT,rf,rot,accuracy,0.9999900000499996
6,BOT-IoT,rf,rot,accuracy,0.9999900000499996
7,BOT-IoT,rf,rot,accuracy,0.9999900000499996
8,BOT-IoT,rf,rot,accuracy,0.9999900000499996
9,BOT-IoT,rf,rot,accuracy,0.999995000025
10,BOT-IoT,rf,rot,accuracy,0.9999900000499996
11,BOT-IoT,rf,rot,accuracy,0.999995000025
12,BOT-IoT,rf,rot,accuracy,0.9999900000499996
13,BOT-IoT,rf,rot,accuracy,0.999995000025
14,BOT-IoT,rf,rot,accuracy,0.9999900000499996
15,BOT-IoT,rf,rot,accuracy,0.9999900000499996
16,BOT-IoT,rf,rot,accuracy,0.9999900000499996
17,BOT-IoT,rf,rot,accuracy,0.9999900000499996
18,BOT-IoT,rf,rot,accuracy,0.9999900000499996
19,BOT-IoT,rf,rot,accuracy,0.9999900000499996
20,BOT-IoT,rf,rot,accuracy,0.9999900000499996
1,BOT-IoT,rf,no_rot,accuracy,0.999995000025
2,BOT-IoT,rf,no_rot,accuracy,0.9999900000499996
3,BOT-IoT,rf,no_rot,accuracy,0.999995000025
4,BOT-IoT,rf,no_rot,accuracy,0.999995000025
5,BOT-IoT,rf,no_rot,accuracy,0.999995000025
6,BOT-IoT,rf,no_rot,accuracy,0.999995000025
7,BOT-IoT,rf,no_rot,accuracy,0.9999900000499996
8,BOT-IoT,rf,no_rot,accuracy,0.9999900000499996
9,BOT-IoT,rf,no_rot,accuracy,0.9999900000499996
10,BOT-IoT,rf,no_rot,accuracy,0.999995000025
11,BOT-IoT,rf,no_rot,accuracy,0.9999900000499996
12,BOT-IoT,rf,no_rot,accuracy,0.999995000025
13,BOT-IoT,rf,no_rot,accuracy,0.999995000025
14,BOT-IoT,rf,no_rot,accuracy,0.9999900000499996
15,BOT-IoT,rf,no_rot,accuracy,0.999995000025
16,BOT-IoT,rf,no_rot,accuracy,0.9999900000499996
17,BOT-IoT,rf,no_rot,accuracy,1.0
18,BOT-IoT,rf,no_rot,accuracy,0.9999900000499996
19,BOT-IoT,rf,no_rot,accuracy,0.9999900000499996
20,BOT-IoT,rf,no_rot,accuracy,0.999995000025
1,BOT-IoT,dt,rot,accuracy,0.999995000025
2,BOT-IoT,dt,rot,accuracy,0.999995000025
3,BOT-IoT,dt,rot,accuracy,1.0
4,BOT-IoT,dt,rot,accuracy,1.0
5,BOT-IoT,dt,rot,accuracy,0.9999900000499996
6,BOT-IoT,dt,rot,accuracy,0.999995000025
7,BOT-IoT,dt,rot,accuracy,0.9999850000749996
8,BOT-IoT,dt,rot,accuracy,0.999995000025
9,BOT-IoT,dt,rot,accuracy,0.999995000025
10,BOT-IoT,dt,rot,accuracy,0.999995000025
11,BOT-IoT,dt,rot,accuracy,0.9999900000499996
12,BOT-IoT,dt,rot,accuracy,0.9999900000499996
13,BOT-IoT,dt,rot,accuracy,0.9999900000499996
14,BOT-IoT,dt,rot,accuracy,0.999995000025
15,BOT-IoT,dt,rot,accuracy,1.0
16,BOT-IoT,dt,rot,accuracy,0.9999900000499996
17,BOT-IoT,dt,rot,accuracy,0.999995000025
18,BOT-IoT,dt,rot,accuracy,0.9999900000499996
19,BOT-IoT,dt,rot,accuracy,0.9999900000499996
20,BOT-IoT,dt,rot,accuracy,0.999995000025
1,BOT-IoT,dt,no_rot,accuracy,1.0
2,BOT-IoT,dt,no_rot,accuracy,1.0
3,BOT-IoT,dt,no_rot,accuracy,1.0
4,BOT-IoT,dt,no_rot,accuracy,1.0
5,BOT-IoT,dt,no_rot,accuracy,1.0
6,BOT-IoT,dt,no_rot,accuracy,1.0
7,BOT-IoT,dt,no_rot,accuracy,1.0
8,BOT-IoT,dt,no_rot,accuracy,1.0
9,BOT-IoT,dt,no_rot,accuracy,1.0
10,BOT-IoT,dt,no_rot,accuracy,1.0
11,BOT-IoT,dt,no_rot,accuracy,1.0
12,BOT-IoT,dt,no_rot,accuracy,1.0
13,BOT-IoT,dt,no_rot,accuracy,1.0
14,BOT-IoT,dt,no_rot,accuracy,1.0
15,BOT-IoT,dt,no_rot,accuracy,1.0
16,BOT-IoT,dt,no_rot,accuracy,1.0
17,BOT-IoT,dt,no_rot,accuracy,1.0
18,BOT-IoT,dt,no_rot,accuracy,1.0
19,BOT-IoT,dt,no_rot,accuracy,1.0
20,BOT-IoT,dt,no_rot,accuracy,1.0
1,BOT-IoT,lgbm,rot,accuracy,0.999520002399988
2,BOT-IoT,lgbm,rot,accuracy,0.9999800000999997
3,BOT-IoT,lgbm,rot,accuracy,0.9999800000999997
4,BOT-IoT,lgbm,rot,accuracy,0.9365803170984144
5,BOT-IoT,lgbm,rot,accuracy,0.949275253623732
6,BOT-IoT,lgbm,rot,accuracy,0.9999550002249988
7,BOT-IoT,lgbm,rot,accuracy,0.947440262798686
8,BOT-IoT,lgbm,rot,accuracy,0.9999700001499991
9,BOT-IoT,lgbm,rot,accuracy,0.9999800000999997
10,BOT-IoT,lgbm,rot,accuracy,0.9373503132484338
11,BOT-IoT,lgbm,rot,accuracy,0.9374853125734371
12,BOT-IoT,lgbm,rot,accuracy,0.9999800000999997
13,BOT-IoT,lgbm,rot,accuracy,0.999960000199999
14,BOT-IoT,lgbm,rot,accuracy,0.931000344998275
15,BOT-IoT,lgbm,rot,accuracy,0.999995000025
16,BOT-IoT,lgbm,rot,accuracy,0.9576302118489408
17,BOT-IoT,lgbm,rot,accuracy,0.9535752321238394
18,BOT-IoT,lgbm,rot,accuracy,0.98760506197469
19,BOT-IoT,lgbm,rot,accuracy,0.9487902560487198
20,BOT-IoT,lgbm,rot,accuracy,0.9579702101489492
1,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
2,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
3,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
4,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
5,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
6,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
7,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
8,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
9,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
10,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
11,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
12,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
13,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
14,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
15,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
16,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
17,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
18,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
19,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
20,BOT-IoT,lgbm,no_rot,accuracy,0.9999350003249984
1,BOT-IoT,catboost,rot,accuracy,0.9999850000749996
2,BOT-IoT,catboost,rot,accuracy,0.9999900000499996
3,BOT-IoT,catboost,rot,accuracy,0.9999850000749996
4,BOT-IoT,catboost,rot,accuracy,0.9999900000499996
5,BOT-IoT,catboost,rot,accuracy,0.9999900000499996
6,BOT-IoT,catboost,rot,accuracy,0.9999900000499996
7,BOT-IoT,catboost,rot,accuracy,0.9999900000499996
8,BOT-IoT,catboost,rot,accuracy,0.9999900000499996
9,BOT-IoT,catboost,rot,accuracy,0.9999900000499996
10,BOT-IoT,catboost,rot,accuracy,0.9999850000749996
11,BOT-IoT,catboost,rot,accuracy,0.9999900000499996
12,BOT-IoT,catboost,rot,accuracy,0.9999850000749996
13,BOT-IoT,catboost,rot,accuracy,0.9999850000749996
14,BOT-IoT,catboost,rot,accuracy,0.9999900000499996
15,BOT-IoT,catboost,rot,accuracy,0.9999850000749996
16,BOT-IoT,catboost,rot,accuracy,0.9999850000749996
17,BOT-IoT,catboost,rot,accuracy,0.9999900000499996
18,BOT-IoT,catboost,rot,accuracy,0.9999900000499996
19,BOT-IoT,catboost,rot,accuracy,0.9999850000749996
20,BOT-IoT,catboost,rot,accuracy,0.9999900000499996
1,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
2,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
3,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
4,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
5,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
6,BOT-IoT,catboost,no_rot,accuracy,0.9999800000999997
7,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
8,BOT-IoT,catboost,no_rot,accuracy,0.9999800000999997
9,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
10,BOT-IoT,catboost,no_rot,accuracy,0.9999800000999997
11,BOT-IoT,catboost,no_rot,accuracy,0.9999800000999997
12,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
13,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
14,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
15,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
16,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
17,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
18,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
19,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
20,BOT-IoT,catboost,no_rot,accuracy,0.9999850000749996
1,BOT-IoT,xgb,rot,accuracy,1.0
2,BOT-IoT,xgb,rot,accuracy,0.9999900000499996
3,BOT-IoT,xgb,rot,accuracy,0.9999900000499996
4,BOT-IoT,xgb,rot,accuracy,1.0
5,BOT-IoT,xgb,rot,accuracy,0.9999850000749996
6,BOT-IoT,xgb,rot,accuracy,0.9999900000499996
7,BOT-IoT,xgb,rot,accuracy,0.9999900000499996
8,BOT-IoT,xgb,rot,accuracy,0.9999850000749996
9,BOT-IoT,xgb,rot,accuracy,0.9999900000499996
10,BOT-IoT,xgb,rot,accuracy,0.9999900000499996
11,BOT-IoT,xgb,rot,accuracy,1.0
12,BOT-IoT,xgb,rot,accuracy,0.9999900000499996
13,BOT-IoT,xgb,rot,accuracy,1.0
14,BOT-IoT,xgb,rot,accuracy,0.9999900000499996
15,BOT-IoT,xgb,rot,accuracy,0.9999900000499996
16,BOT-IoT,xgb,rot,accuracy,0.999995000025
17,BOT-IoT,xgb,rot,accuracy,0.9999900000499996
18,BOT-IoT,xgb,rot,accuracy,0.999995000025
19,BOT-IoT,xgb,rot,accuracy,0.9999900000499996
20,BOT-IoT,xgb,rot,accuracy,0.9999900000499996
1,BOT-IoT,xgb,no_rot,accuracy,0.9999800000999997
2,BOT-IoT,xgb,no_rot,accuracy,0.9999800000999997
3,BOT-IoT,xgb,no_rot,accuracy,0.9999800000999997
4,BOT-IoT,xgb,no_rot,accuracy,0.9999800000999997
5,BOT-IoT,xgb,no_rot,accuracy,0.9999800000999997
6,BOT-IoT,xgb,no_rot,accuracy,0.9999800000999997
7,BOT-IoT,xgb,no_rot,accuracy,0.9999800000999997
8,BOT-IoT,xgb,no_rot,accuracy,0.9999800000999997
9,BOT-IoT,xgb,no_rot,accuracy,0.9999800000999997
